ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,DiscountRange,Price_range,Revenue,year_month,ProductAgeDays
661,Art Print,Posters and artwork,448.89,2.2,3406,440,0.07,1311,2024-04-21,0-10%,400-450,588494.79,2024-04,52
662,Canvas Print,Posters and artwork,32.19,3.6,3748,277,0.34,988,2023-08-15,30-40%,10-50,31803.719999999998,2023-08,302
663,Canvas Print,Posters and artwork,24.71,2.8,2182,579,0.49,477,2024-01-03,40-50%,10-50,11786.67,2024-01,161
664,Art Print,Posters and artwork,383.22,3.0,2462,338,0.49,287,2023-07-24,40-50%,350-400,109984.14000000001,2023-07,324
665,Digital Art,Posters and artwork,211.48,2.7,2363,983,0.28,143,2024-05-25,20-30%,200-250,30241.64,2024-05,18
666,Canvas Print,Posters and artwork,21.53,2.7,2176,906,0.28,3,2023-07-19,20-30%,10-50,64.59,2023-07,329
667,Canvas Print,Posters and artwork,266.56,2.0,3792,224,0.25,991,2023-07-25,20-30%,250-300,264160.96,2023-07,323
668,Digital Art,Posters and artwork,113.06,4.1,1131,530,0.06,1319,2023-08-09,0-10%,100-150,149126.14,2023-08,308
669,Digital Art,Posters and artwork,482.27,1.5,194,489,0.44,181,2023-08-10,40-50%,450-500,87290.87,2023-08,307
670,Art Print,Posters and artwork,12.65,1.0,3867,792,0.01,777,2023-08-17,0-10%,10-50,9829.050000000001,2023-08,300
671,Art Print,Posters and artwork,168.67,3.6,1397,553,0.13,1269,2023-11-15,10-20%,150-200,214042.22999999998,2023-11,210
672,Framed Poster,Posters and artwork,306.94,4.4,2410,282,0.37,161,2024-01-02,30-40%,300-350,49417.34,2024-01,162
673,Canvas Print,Posters and artwork,301.13,2.6,4683,857,0.01,1887,2023-10-28,0-10%,300-350,568232.3099999999,2023-10,228
674,Art Print,Posters and artwork,23.65,3.5,4416,434,0.27,1431,2024-01-03,20-30%,10-50,33843.15,2024-01,161
675,Framed Poster,Posters and artwork,483.0,1.2,2660,155,0.08,870,2023-09-04,0-10%,450-500,420210.0,2023-09,282
676,Framed Poster,Posters and artwork,44.0,1.4,1751,909,0.4,313,2023-07-14,30-40%,10-50,13772.0,2023-07,334
677,Canvas Print,Posters and artwork,80.21,3.9,2686,847,0.5,439,2023-11-06,40-50%,50-100,35212.189999999995,2023-11,219
678,Art Print,Posters and artwork,341.42,3.7,194,662,0.0,122,2023-12-06,,300-350,41653.240000000005,2023-12,189
679,Framed Poster,Posters and artwork,334.3,3.5,3814,990,0.02,395,2023-07-09,0-10%,300-350,132048.5,2023-07,339
680,Framed Poster,Posters and artwork,420.26,1.5,3629,799,0.41,1424,2023-12-24,40-50%,400-450,598450.24,2023-12,171
681,Soy Candle,Candles,460.01,3.6,2156,794,0.2,615,2023-09-28,10-20%,450-500,282906.15,2023-09,258
682,Beeswax Candle,Candles,156.4,4.6,1268,286,0.16,475,2024-03-19,10-20%,150-200,74290.0,2024-03,85
683,Soy Candle,Candles,16.32,3.2,935,908,0.48,290,2024-01-29,40-50%,10-50,4732.8,2024-01,135
684,Scented Candle,Candles,281.02,4.2,3861,961,0.3,507,2023-11-04,20-30%,250-300,142477.13999999998,2023-11,221
685,Scented Candle,Candles,201.05,2.9,4703,586,0.41,565,2023-07-02,40-50%,200-250,113593.25,2023-07,346
686,Beeswax Candle,Candles,270.62,4.5,3603,557,0.23,1918,2024-04-13,20-30%,250-300,519049.16000000003,2024-04,60
687,Scented Candle,Candles,159.81,2.6,3996,851,0.34,28,2024-02-19,30-40%,150-200,4474.68,2024-02,114
688,Beeswax Candle,Candles,188.69,4.0,2756,474,0.06,211,2024-02-22,0-10%,150-200,39813.59,2024-02,111
689,Pillar Candle,Candles,379.2,4.5,4085,786,0.37,684,2023-12-22,30-40%,350-400,259372.8,2023-12,173
690,Scented Candle,Candles,340.11,4.1,1499,51,0.25,876,2023-07-04,20-30%,300-350,297936.36,2023-07,344
691,Beeswax Candle,Candles,106.16,1.5,857,751,0.14,1942,2023-08-16,10-20%,100-150,206162.72,2023-08,301
692,Scented Candle,Candles,275.27,1.3,4306,751,0.05,779,2023-11-16,0-10%,250-300,214435.33,2023-11,209
693,Beeswax Candle,Candles,42.68,1.2,4506,522,0.02,426,2023-09-09,0-10%,10-50,18181.68,2023-09,277
694,Pillar Candle,Candles,205.59,3.4,1243,576,0.49,327,2024-04-19,40-50%,200-250,67227.93000000001,2024-04,54
695,Soy Candle,Candles,447.88,1.3,3388,323,0.09,1689,2023-06-18,0-10%,400-450,756469.32,2023-06,360
696,Soy Candle,Candles,175.28,4.8,4141,820,0.16,1912,2023-09-15,10-20%,150-200,335135.36,2023-09,271
697,Scented Candle,Candles,418.27,2.2,2163,629,0.31,1503,2023-08-10,30-40%,400-450,628659.8099999999,2023-08,307
698,Beeswax Candle,Candles,232.55,2.6,2476,790,0.16,746,2023-08-02,10-20%,200-250,173482.30000000002,2023-08,315
699,Soy Candle,Candles,409.73,2.9,2829,333,0.03,347,2023-09-11,0-10%,400-450,142176.31,2023-09,275
700,Beeswax Candle,Candles,231.35,2.4,3164,684,0.06,1240,2023-06-18,0-10%,200-250,286874.0,2023-06,360
701,Soy Candle,Candles,310.85,3.5,243,505,0.03,1110,2023-11-06,0-10%,300-350,345043.5,2023-11,219
702,Soy Candle,Candles,367.94,1.5,1192,329,0.24,390,2023-08-09,20-30%,350-400,143496.6,2023-08,308
703,Soy Candle,Candles,435.4,2.2,1211,929,0.02,643,2023-11-05,0-10%,400-450,279962.2,2023-11,220
704,Pillar Candle,Candles,280.66,3.4,4552,188,0.29,1788,2023-08-23,20-30%,250-300,501820.08,2023-08,294
705,Soy Candle,Candles,269.69,3.7,1869,376,0.2,507,2024-05-25,10-20%,250-300,136732.83,2024-05,18
706,Beeswax Candle,Candles,84.21,2.7,4516,528,0.26,941,2024-05-02,20-30%,50-100,79241.61,2024-05,41
707,Scented Candle,Candles,415.93,1.3,2155,267,0.41,1553,2024-03-12,40-50%,400-450,645939.29,2024-03,92
708,Scented Candle,Candles,105.65,3.7,2430,441,0.49,1113,2023-10-17,40-50%,100-150,117588.45000000001,2023-10,239
709,Soy Candle,Candles,363.81,1.2,2645,18,0.26,606,2023-09-30,20-30%,350-400,220468.86000000002,2023-09,256
710,Scented Candle,Candles,15.14,4.6,1547,629,0.31,1446,2023-10-08,30-40%,10-50,21892.440000000002,2023-10,248
711,Scented Candle,Candles,16.32,1.9,746,701,0.18,769,2023-12-13,10-20%,10-50,12550.08,2023-12,182
712,Beeswax Candle,Candles,196.67,1.2,2306,134,0.45,1771,2023-12-07,40-50%,150-200,348302.56999999995,2023-12,188
713,Scented Candle,Candles,419.33,1.8,4675,890,0.29,880,2024-03-04,20-30%,400-450,369010.39999999997,2024-03,100
714,Scented Candle,Candles,43.37,1.9,4478,133,0.23,502,2023-12-08,20-30%,10-50,21771.739999999998,2023-12,187
715,Scented Candle,Candles,212.93,4.8,3981,678,0.3,219,2023-12-14,20-30%,200-250,46631.67,2023-12,181
716,Beeswax Candle,Candles,244.38,1.1,3733,415,0.41,196,2024-04-29,40-50%,200-250,47898.479999999996,2024-04,44
717,Scented Candle,Candles,266.47,1.9,3878,889,0.04,924,2024-02-08,0-10%,250-300,246218.28000000003,2024-02,125
718,Beeswax Candle,Candles,80.05,4.0,28,974,0.3,1419,2024-02-20,20-30%,50-100,113590.95,2024-02,113
719,Soy Candle,Candles,260.74,2.9,903,519,0.42,339,2023-12-18,40-50%,250-300,88390.86,2023-12,177
720,Pillar Candle,Candles,13.59,1.1,3087,332,0.5,8,2023-07-30,40-50%,10-50,108.72,2023-07,318
721,Body Lotion,Bath and body,480.3,1.2,2062,838,0.02,1448,2023-09-06,0-10%,450-500,695474.4,2023-09,280
722,Body Scrub,Bath and body,267.2,2.8,2313,490,0.29,1735,2023-08-09,20-30%,250-300,463592.0,2023-08,308
723,Body Scrub,Bath and body,492.18,4.2,1517,367,0.34,419,2023-09-05,30-40%,450-500,206223.42,2023-09,281
724,Bath Salts,Bath and body,348.46,3.9,3096,529,0.46,1578,2023-07-12,40-50%,300-350,549869.88,2023-07,336
725,Body Scrub,Bath and body,47.61,1.0,2226,55,0.21,110,2024-01-25,20-30%,10-50,5237.1,2024-01,139
726,Body Scrub,Bath and body,329.96,3.3,813,248,0.05,322,2024-06-04,0-10%,300-350,106247.12,2024-06,8
727,Body Scrub,Bath and body,481.95,1.5,2476,268,0.08,147,2024-02-13,0-10%,450-500,70846.65,2024-02,120
728,Body Lotion,Bath and body,400.78,3.7,2038,812,0.24,1854,2024-03-26,20-30%,400-450,743046.12,2024-03,78
729,Bath Salts,Bath and body,224.16,3.5,3510,714,0.42,998,2023-08-06,40-50%,200-250,223711.68,2023-08,311
730,Body Lotion,Bath and body,438.41,4.3,1451,727,0.2,562,2023-11-09,10-20%,400-450,246386.42,2023-11,216
731,Bath Salts,Bath and body,18.17,1.8,4534,731,0.21,698,2023-08-26,20-30%,10-50,12682.660000000002,2023-08,291
732,Bath Salts,Bath and body,265.72,1.3,3197,176,0.48,1634,2024-03-04,40-50%,250-300,434186.48000000004,2024-03,100
733,Bath Salts,Bath and body,213.75,3.2,3916,637,0.26,309,2024-01-12,20-30%,200-250,66048.75,2024-01,152
734,Body Scrub,Bath and body,320.07,4.1,684,557,0.01,1462,2023-11-09,0-10%,300-350,467942.33999999997,2023-11,216
735,Shower Gel,Bath and body,222.69,1.5,3560,64,0.18,626,2024-04-07,10-20%,200-250,139403.94,2024-04,66
736,Bath Salts,Bath and body,247.06,2.7,1181,588,0.3,1878,2023-10-29,20-30%,200-250,463978.68,2023-10,227
737,Shower Gel,Bath and body,241.15,3.2,4908,939,0.11,1906,2023-08-12,10-20%,200-250,459631.9,2023-08,305
738,Body Scrub,Bath and body,134.72,2.9,2387,346,0.13,648,2023-10-09,10-20%,100-150,87298.56,2023-10,247
739,Shower Gel,Bath and body,212.08,1.8,4391,111,0.07,1200,2023-07-03,0-10%,200-250,254496.00000000003,2023-07,345
740,Body Scrub,Bath and body,138.05,2.7,3472,27,0.26,1560,2024-04-13,20-30%,100-150,215358.00000000003,2024-04,60
741,Body Lotion,Bath and body,213.6,4.6,2597,901,0.01,1677,2023-07-24,0-10%,200-250,358207.2,2023-07,324
742,Body Scrub,Bath and body,73.01,3.3,1248,663,0.02,1983,2023-10-13,0-10%,50-100,144778.83000000002,2023-10,243
743,Body Scrub,Bath and body,209.61,3.1,2749,0,0.1,428,2024-02-05,0-10%,200-250,89713.08,2024-02,128
744,Bath Salts,Bath and body,298.17,2.3,220,914,0.4,1048,2024-05-25,30-40%,250-300,312482.16000000003,2024-05,18
745,Body Lotion,Bath and body,457.39,3.3,3986,480,0.13,1771,2023-06-16,10-20%,450-500,810037.69,2023-06,362
746,Bath Salts,Bath and body,198.52,2.7,44,645,0.29,1093,2023-06-24,20-30%,150-200,216982.36000000002,2023-06,354
747,Shower Gel,Bath and body,49.97,1.4,1001,9,0.26,755,2023-09-10,20-30%,10-50,37727.35,2023-09,276
748,Body Scrub,Bath and body,17.16,2.4,478,14,0.19,1191,2024-06-01,10-20%,10-50,20437.56,2024-06,11
749,Shower Gel,Bath and body,401.34,4.7,271,142,0.08,1843,2024-04-02,0-10%,400-450,739669.62,2024-04,71
750,Bath Salts,Bath and body,334.66,4.2,622,769,0.41,771,2024-02-22,40-50%,300-350,258022.86000000002,2024-02,111
751,Body Lotion,Bath and body,112.12,1.5,66,495,0.16,767,2024-06-01,10-20%,100-150,85996.04000000001,2024-06,11
752,Body Lotion,Bath and body,135.53,1.9,3580,297,0.43,375,2024-01-21,40-50%,100-150,50823.75,2024-01,143
753,Body Scrub,Bath and body,184.72,4.6,72,307,0.26,1781,2023-08-03,20-30%,150-200,328986.32,2023-08,314
754,Body Scrub,Bath and body,112.75,4.9,1174,668,0.15,178,2023-11-26,10-20%,100-150,20069.5,2023-11,199
755,Bath Salts,Bath and body,84.17,1.6,787,747,0.03,492,2024-02-01,0-10%,50-100,41411.64,2024-02,132
756,Shower Gel,Bath and body,367.36,3.3,1129,374,0.25,697,2024-03-03,20-30%,350-400,256049.92,2024-03,101
757,Body Lotion,Bath and body,111.22,2.3,324,978,0.2,955,2023-07-28,10-20%,100-150,106215.1,2023-07,320
758,Body Scrub,Bath and body,407.92,4.3,3086,216,0.16,1570,2023-12-10,10-20%,400-450,640434.4,2023-12,185
759,Body Lotion,Bath and body,99.58,4.8,2352,984,0.45,1013,2023-10-22,40-50%,50-100,100874.54,2023-10,234
760,Bath Salts,Bath and body,131.78,2.3,1577,272,0.15,972,2024-06-03,10-20%,100-150,128090.16,2024-06,9
761,Dutch Oven,Cookware,394.69,2.1,4613,919,0.05,133,2023-08-30,0-10%,350-400,52493.77,2023-08,287
762,Frying Pan,Cookware,172.49,3.0,2378,537,0.12,893,2023-08-31,10-20%,150-200,154033.57,2023-08,286
763,Dutch Oven,Cookware,96.79,1.0,687,20,0.34,1894,2023-11-01,30-40%,50-100,183320.26,2023-11,224
764,Dutch Oven,Cookware,407.85,4.8,3797,58,0.4,1644,2024-01-05,30-40%,400-450,670505.4,2024-01,159
765,Dutch Oven,Cookware,50.16,3.6,3106,378,0.32,236,2024-02-27,30-40%,50-100,11837.759999999998,2024-02,106
766,Dutch Oven,Cookware,361.56,2.9,966,171,0.1,1146,2023-07-15,0-10%,350-400,414347.76,2023-07,333
767,Frying Pan,Cookware,278.97,1.8,2212,698,0.3,1762,2024-04-23,20-30%,250-300,491545.1400000001,2024-04,50
768,Grill Pan,Cookware,466.92,4.7,610,115,0.23,1391,2023-10-01,20-30%,450-500,649485.72,2023-10,255
769,Saucepan,Cookware,187.86,4.5,3699,662,0.31,1525,2023-11-17,30-40%,150-200,286486.5,2023-11,208
770,Frying Pan,Cookware,33.13,4.8,4657,803,0.12,1614,2023-12-03,10-20%,10-50,53471.82000000001,2023-12,192
771,Dutch Oven,Cookware,433.11,1.5,351,700,0.07,1245,2023-10-13,0-10%,400-450,539221.9500000001,2023-10,243
772,Saucepan,Cookware,488.13,2.5,2381,888,0.09,1105,2023-12-01,0-10%,450-500,539383.65,2023-12,194
773,Saucepan,Cookware,213.77,1.3,3639,93,0.21,596,2023-10-09,20-30%,200-250,127406.92000000001,2023-10,247
774,Frying Pan,Cookware,105.9,4.3,2681,127,0.21,1296,2023-07-10,20-30%,100-150,137246.4,2023-07,338
775,Frying Pan,Cookware,32.57,4.7,1505,861,0.3,998,2023-07-21,20-30%,10-50,32504.86,2023-07,327
776,Saucepan,Cookware,461.14,2.4,3236,487,0.24,1449,2023-12-08,20-30%,450-500,668191.86,2023-12,187
777,Frying Pan,Cookware,10.11,4.7,2721,438,0.38,250,2024-03-05,30-40%,10-50,2527.5,2024-03,99
778,Frying Pan,Cookware,364.16,1.9,512,215,0.15,124,2024-03-20,10-20%,350-400,45155.840000000004,2024-03,84
779,Dutch Oven,Cookware,193.66,3.5,2331,105,0.06,227,2023-12-05,0-10%,150-200,43960.82,2023-12,190
780,Frying Pan,Cookware,62.93,1.9,2921,471,0.02,12,2024-05-23,0-10%,50-100,755.16,2024-05,20
781,Frying Pan,Cookware,177.21,2.8,294,188,0.25,1102,2024-01-16,20-30%,150-200,195285.42,2024-01,148
782,Dutch Oven,Cookware,339.08,1.1,4961,825,0.02,70,2023-10-06,0-10%,300-350,23735.6,2023-10,250
783,Frying Pan,Cookware,493.58,4.0,4565,505,0.27,493,2023-08-10,20-30%,450-500,243334.94,2023-08,307
784,Grill Pan,Cookware,432.83,2.1,2521,845,0.43,1454,2023-07-14,40-50%,400-450,629334.82,2023-07,334
785,Frying Pan,Cookware,125.03,4.3,3199,531,0.41,1957,2023-07-18,40-50%,100-150,244683.71,2023-07,330
786,Saucepan,Cookware,476.18,1.5,1407,430,0.09,981,2023-07-27,0-10%,450-500,467132.58,2023-07,321
787,Saucepan,Cookware,152.77,2.7,3605,458,0.45,1436,2024-04-29,40-50%,150-200,219377.72,2024-04,44
788,Frying Pan,Cookware,421.6,2.4,2449,758,0.5,1317,2023-11-16,40-50%,400-450,555247.2000000001,2023-11,209
789,Frying Pan,Cookware,458.75,3.9,1910,914,0.16,1505,2023-08-24,10-20%,450-500,690418.75,2023-08,293
790,Frying Pan,Cookware,103.16,4.3,3548,709,0.04,178,2023-11-04,0-10%,100-150,18362.48,2023-11,221
791,Saucepan,Cookware,431.23,1.7,60,53,0.01,847,2024-04-06,0-10%,400-450,365251.81,2024-04,67
792,Grill Pan,Cookware,468.05,4.6,3960,698,0.44,1963,2023-12-12,40-50%,450-500,918782.15,2023-12,183
793,Dutch Oven,Cookware,256.82,4.5,1004,451,0.38,1039,2023-07-19,30-40%,250-300,266835.98,2023-07,329
794,Grill Pan,Cookware,348.71,1.7,124,80,0.25,1861,2024-01-12,20-30%,300-350,648949.3099999999,2024-01,152
795,Grill Pan,Cookware,211.49,3.7,4846,500,0.2,210,2024-04-26,10-20%,200-250,44412.9,2024-04,47
796,Saucepan,Cookware,29.51,2.1,4486,846,0.48,793,2024-03-05,40-50%,10-50,23401.43,2024-03,99
797,Dutch Oven,Cookware,352.8,4.4,4280,68,0.07,1590,2024-03-05,0-10%,350-400,560952.0,2024-03,99
798,Grill Pan,Cookware,490.82,2.5,1357,924,0.17,78,2024-04-04,10-20%,450-500,38283.96,2024-04,69
799,Dutch Oven,Cookware,320.3,2.8,2728,662,0.37,1337,2024-05-09,30-40%,300-350,428241.10000000003,2024-05,34
800,Dutch Oven,Cookware,406.05,1.3,3644,269,0.34,517,2024-02-28,30-40%,400-450,209927.85,2024-02,105
801,Nail File,Nail care,82.77,3.4,3168,73,0.48,1705,2023-08-08,40-50%,50-100,141122.85,2023-08,309
802,Nail Clippers,Nail care,467.15,3.3,3598,573,0.41,1744,2023-07-26,40-50%,450-500,814709.6,2023-07,322
803,Nail File,Nail care,240.94,2.9,4734,291,0.26,12,2023-09-13,20-30%,200-250,2891.2799999999997,2023-09,273
804,Nail Polish,Nail care,345.1,1.1,2494,985,0.16,73,2024-05-16,10-20%,300-350,25192.300000000003,2024-05,27
805,Nail Polish,Nail care,186.59,1.3,4136,428,0.27,365,2024-02-11,20-30%,150-200,68105.35,2024-02,122
806,Nail Polish,Nail care,53.98,4.6,3201,351,0.24,1341,2024-01-25,20-30%,50-100,72387.18,2024-01,139
807,Nail Clippers,Nail care,463.77,1.6,2415,93,0.1,1738,2023-07-05,0-10%,450-500,806032.26,2023-07,343
808,Nail Polish,Nail care,227.45,2.1,585,876,0.44,1577,2023-11-11,40-50%,200-250,358688.64999999997,2023-11,214
809,Nail Polish,Nail care,303.69,1.8,3085,432,0.06,131,2023-07-08,0-10%,300-350,39783.39,2023-07,340
810,Cuticle Oil,Nail care,371.58,3.4,3276,78,0.25,987,2023-10-07,20-30%,350-400,366749.45999999996,2023-10,249
811,Cuticle Oil,Nail care,52.68,2.9,1177,153,0.13,1456,2023-07-08,10-20%,50-100,76702.08,2023-07,340
812,Nail Clippers,Nail care,249.63,2.4,2857,786,0.28,1952,2024-03-26,20-30%,200-250,487277.76,2024-03,78
813,Nail Polish,Nail care,162.97,3.9,4662,665,0.18,1331,2023-06-20,10-20%,150-200,216913.07,2023-06,358
814,Nail Polish,Nail care,304.68,2.4,4503,188,0.37,1152,2024-04-22,30-40%,300-350,350991.36,2024-04,51
815,Nail Polish,Nail care,206.92,3.7,2489,199,0.37,859,2024-01-28,30-40%,200-250,177744.28,2024-01,136
816,Nail Clippers,Nail care,245.34,3.6,1357,810,0.06,1357,2023-11-24,0-10%,200-250,332926.38,2023-11,201
817,Nail Polish,Nail care,376.82,2.9,3010,435,0.27,1945,2024-06-08,20-30%,350-400,732914.9,2024-06,4
818,Nail File,Nail care,404.75,2.2,4825,555,0.27,1613,2023-11-07,20-30%,400-450,652861.75,2023-11,218
819,Nail File,Nail care,228.9,1.5,1959,577,0.01,86,2024-03-23,0-10%,200-250,19685.4,2024-03,81
820,Nail Polish,Nail care,335.02,4.4,1299,698,0.47,1206,2023-09-16,40-50%,300-350,404034.12,2023-09,270
821,Nail Clippers,Nail care,387.18,4.9,2831,338,0.17,1532,2023-10-16,10-20%,350-400,593159.76,2023-10,240
822,Nail File,Nail care,253.65,1.7,3089,523,0.42,1269,2023-11-01,40-50%,250-300,321881.85000000003,2023-11,224
823,Nail Polish,Nail care,202.88,2.9,1797,83,0.43,618,2023-06-19,40-50%,200-250,125379.84,2023-06,359
824,Nail Clippers,Nail care,184.49,3.7,142,191,0.41,580,2024-05-18,40-50%,150-200,107004.20000000001,2024-05,25
825,Nail Polish,Nail care,272.32,3.5,4500,839,0.16,1290,2023-07-18,10-20%,250-300,351292.8,2023-07,330
826,Nail File,Nail care,336.79,2.7,3597,502,0.36,1675,2023-08-21,30-40%,300-350,564123.25,2023-08,296
827,Nail Clippers,Nail care,55.43,3.1,4729,912,0.06,957,2023-10-31,0-10%,50-100,53046.51,2023-10,225
828,Cuticle Oil,Nail care,246.31,1.2,2985,396,0.35,1108,2023-11-09,30-40%,200-250,272911.48,2023-11,216
829,Nail Polish,Nail care,485.21,3.9,641,11,0.38,865,2023-09-22,30-40%,450-500,419706.64999999997,2023-09,264
830,Nail Clippers,Nail care,170.91,2.9,2942,651,0.24,519,2023-10-04,20-30%,150-200,88702.29,2023-10,252
831,Cuticle Oil,Nail care,76.82,3.9,4564,211,0.13,803,2023-06-14,10-20%,50-100,61686.45999999999,2023-06,364
832,Nail Clippers,Nail care,258.28,4.4,853,660,0.07,477,2023-12-26,0-10%,250-300,123199.55999999998,2023-12,169
833,Nail Clippers,Nail care,462.1,3.0,4505,421,0.42,1724,2024-04-27,40-50%,450-500,796660.4,2024-04,46
834,Nail File,Nail care,174.8,4.7,377,389,0.28,241,2023-08-21,20-30%,150-200,42126.8,2023-08,296
835,Nail Clippers,Nail care,169.06,3.7,69,852,0.14,38,2023-08-26,10-20%,150-200,6424.28,2023-08,291
836,Cuticle Oil,Nail care,393.67,4.0,755,351,0.42,1321,2023-09-01,40-50%,350-400,520038.07,2023-09,285
837,Nail File,Nail care,257.41,4.1,3865,24,0.06,737,2024-04-14,0-10%,250-300,189711.17,2024-04,59
838,Nail Clippers,Nail care,218.23,2.5,2623,454,0.22,1236,2023-09-26,20-30%,200-250,269732.27999999997,2023-09,260
839,Nail File,Nail care,59.28,2.6,595,802,0.43,1020,2023-10-08,40-50%,50-100,60465.6,2023-10,248
840,Nail File,Nail care,172.89,2.3,3964,541,0.18,905,2023-07-03,10-20%,150-200,156465.44999999998,2023-07,345
841,Thongs,Underwear,496.7,4.5,3235,160,0.3,1831,2024-03-13,20-30%,450-500,909457.7,2024-03,91
842,Thongs,Underwear,425.61,3.7,4957,274,0.1,1274,2023-08-05,0-10%,400-450,542227.14,2023-08,312
843,Thongs,Underwear,165.84,4.7,1927,529,0.46,4,2023-12-11,40-50%,150-200,663.36,2023-12,184
844,Boxers,Underwear,165.52,1.9,2663,890,0.05,1278,2024-03-26,0-10%,150-200,211534.56000000003,2024-03,78
845,Briefs,Underwear,17.85,4.9,2636,484,0.3,1281,2024-02-04,20-30%,10-50,22865.850000000002,2024-02,129
846,Boxers,Underwear,203.1,4.4,253,187,0.4,782,2024-06-05,30-40%,200-250,158824.19999999998,2024-06,7
847,Panties,Underwear,450.63,3.5,654,361,0.24,1798,2024-05-01,20-30%,450-500,810232.74,2024-05,42
848,Thongs,Underwear,341.44,2.2,3823,739,0.38,576,2024-05-30,30-40%,300-350,196669.44,2024-05,13
849,Thongs,Underwear,312.14,1.2,1244,852,0.23,236,2023-11-04,20-30%,300-350,73665.04,2023-11,221
850,Panties,Underwear,112.46,1.5,989,188,0.49,615,2023-07-10,40-50%,100-150,69162.9,2023-07,338
851,Panties,Underwear,20.29,1.1,4452,255,0.44,1755,2024-06-01,40-50%,10-50,35608.95,2024-06,11
852,Thongs,Underwear,207.49,3.5,4379,311,0.06,481,2023-10-28,0-10%,200-250,99802.69,2023-10,228
853,Boxers,Underwear,228.18,3.0,569,589,0.05,421,2023-07-22,0-10%,200-250,96063.78,2023-07,326
854,Boxers,Underwear,172.76,3.8,1223,100,0.46,1609,2023-12-22,40-50%,150-200,277970.83999999997,2023-12,173
855,Boxers,Underwear,125.44,2.2,220,594,0.12,521,2024-06-06,10-20%,100-150,65354.24,2024-06,6
856,Panties,Underwear,324.96,3.9,4310,971,0.12,100,2024-06-01,10-20%,300-350,32495.999999999996,2024-06,11
857,Boxers,Underwear,426.75,4.0,3134,632,0.16,104,2023-09-24,10-20%,400-450,44382.0,2023-09,262
858,Boxers,Underwear,308.02,2.8,3099,681,0.46,1651,2024-04-02,40-50%,300-350,508541.01999999996,2024-04,71
859,Briefs,Underwear,242.41,1.7,2415,250,0.03,1954,2023-12-19,0-10%,200-250,473669.14,2023-12,176
860,Briefs,Underwear,340.28,1.1,918,149,0.04,58,2023-07-22,0-10%,300-350,19736.239999999998,2023-07,326
861,Panties,Underwear,135.64,4.7,3815,246,0.4,1262,2023-12-25,30-40%,100-150,171177.68,2023-12,170
862,Thongs,Underwear,216.16,3.0,3799,688,0.36,1103,2023-12-08,30-40%,200-250,238424.48,2023-12,187
863,Panties,Underwear,361.51,2.8,4573,925,0.48,1237,2023-07-04,40-50%,350-400,447187.87,2023-07,344
864,Briefs,Underwear,432.85,2.9,587,310,0.02,707,2023-06-25,0-10%,400-450,306024.95,2023-06,353
865,Thongs,Underwear,109.96,4.3,4020,83,0.03,667,2024-05-25,0-10%,100-150,73343.31999999999,2024-05,18
866,Boxers,Underwear,206.83,3.0,2084,332,0.33,44,2023-11-17,30-40%,200-250,9100.52,2023-11,208
867,Briefs,Underwear,261.46,3.9,18,364,0.1,1784,2024-02-14,0-10%,250-300,466444.63999999996,2024-02,119
868,Thongs,Underwear,194.17,4.3,4150,777,0.23,1320,2023-10-23,20-30%,150-200,256304.4,2023-10,233
869,Boxers,Underwear,230.62,2.0,1467,127,0.03,391,2023-11-30,0-10%,200-250,90172.42,2023-11,195
870,Thongs,Underwear,481.09,3.5,4144,776,0.02,1081,2023-12-08,0-10%,450-500,520058.29,2023-12,187
871,Briefs,Underwear,239.18,3.4,2194,483,0.28,1676,2023-07-12,20-30%,200-250,400865.68,2023-07,336
872,Thongs,Underwear,447.72,2.7,4016,803,0.24,1289,2024-03-07,20-30%,400-450,577111.0800000001,2024-03,97
873,Briefs,Underwear,455.34,4.1,2266,532,0.47,79,2023-08-03,40-50%,450-500,35971.86,2023-08,314
874,Briefs,Underwear,259.39,2.8,693,24,0.48,631,2023-09-07,40-50%,250-300,163675.09,2023-09,279
875,Briefs,Underwear,168.92,4.8,4114,383,0.35,236,2023-09-07,30-40%,150-200,39865.119999999995,2023-09,279
876,Panties,Underwear,50.46,1.6,4734,236,0.26,54,2023-12-21,20-30%,50-100,2724.84,2023-12,174
877,Boxers,Underwear,436.14,2.9,372,972,0.17,200,2023-07-09,10-20%,400-450,87228.0,2023-07,339
878,Boxers,Underwear,407.23,4.8,3189,702,0.31,314,2023-09-08,30-40%,400-450,127870.22,2023-09,278
879,Boxers,Underwear,16.96,2.0,574,573,0.35,1552,2023-07-21,30-40%,10-50,26321.920000000002,2023-07,327
880,Panties,Underwear,434.92,4.8,1104,550,0.2,428,2023-11-26,10-20%,400-450,186145.76,2023-11,199
881,Oil Filter,Motor vehicle parts,254.18,3.4,1992,195,0.27,13,2023-07-21,20-30%,250-300,3304.34,2023-07,327
882,Oil Filter,Motor vehicle parts,54.37,3.7,528,797,0.39,1634,2023-09-05,30-40%,50-100,88840.58,2023-09,281
883,Brake Pads,Motor vehicle parts,448.91,1.1,3336,270,0.02,1723,2023-11-09,0-10%,400-450,773471.93,2023-11,216
884,Spark Plugs,Motor vehicle parts,177.61,4.2,3392,724,0.11,640,2024-05-31,10-20%,150-200,113670.40000000001,2024-05,12
